bus_id,route_id,imei,latitude,longitude,speed,time,flag
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-09 16:59:05",1
33,11,f2:ab:73:19:59:7,-7.94331,112.61043,10,"2024-10-09 16:59:24",1
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-09 19:08:47",0
33,11,fb:fd:2a:a8:e2:b,-7.94331,112.61043,10,"2024-10-09 19:09:00",1
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-10-09 19:11:41",0
33,11,fb:fd:2a:a8:e2:b,-7.93338,112.60354,10,"2024-10-09 19:11:54",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-10 06:59:31",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-10 07:00:50",1
33,10,f2:ab:73:19:59:7,-7.94979,112.61559,10,"2024-10-10 07:09:26",1
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-10 07:11:41",0
33,10,f2:ab:73:19:59:7,-7.94329,112.61047,10,"2024-10-10 07:11:56",1
33,10,f2:ab:73:19:59:7,-7.96334,112.62548,10,"2024-10-10 07:22:27",1
33,10,f2:ab:73:19:59:7,-7.97223,112.62190,10,"2024-10-10 07:24:17",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-10 07:28:59",1
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-10 07:29:11",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-10 07:29:26",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-10 07:29:41",0
33,10,f2:ab:73:19:59:7,-7.97693,112.63340,10,"2024-10-10 07:29:55",1
33,10,fb:fd:2a:a8:e2:b,-7.93324,112.60354,10,"2024-10-10 09:25:26",1
33,10,fb:fd:2a:a8:e2:b,-7.94329,112.61047,10,"2024-10-10 09:27:52",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-10 16:40:11",1
33,11,f2:ab:73:19:59:7,-7.97250,112.62180,10,"2024-10-10 16:42:02",1
33,11,f2:ab:73:19:59:7,-7.94983,112.61554,10,"2024-10-10 16:58:04",1
